No.paper,No.study,groupID,Country,Continent,Longitude coordinate,Latitude coordinate,MAT,MAP,NF(¦Ìg kg d),nifH gene £¨copes g-1£©,pH,Moisture(%),SOC(g kg-1),TN(g kg-1),C/N ratio,TP(g kg-1),TK(g kg-1),OlsenP(mg kg-1),AK(mg kg),NH4(mg kg),NO3(mg kg),sand (%),silt(%),Clay(%)
22,meng_1,Wetland,China,Asia,120.684,29.755,18,1461,116.29,NA,5.75,NA,15.81,1.59,9.94,NA,NA,67.22,NA,7.34,26.98,42,38,20
22,meng_2,Wetland,China,Asia,120.684,29.755,18,1461,98.12,NA,5.52,NA,17.86,1.38,12.94,NA,NA,58.2,NA,6.16,22.61,42,38,20
22,meng_3,Wetland,China,Asia,120.684,29.755,18,1461,107.21,NA,5.7,NA,12.86,1.64,7.84,NA,NA,63.03,NA,6.76,23.09,42,38,20
22,meng_4,Wetland,China,Asia,120.684,29.755,18,1461,33.99,NA,4.94,NA,15.02,1.96,7.66,NA,NA,74.48,NA,13.65,20.94,42,38,20
22,meng_5,Wetland,China,Asia,120.684,29.755,18,1461,51.82,NA,4.68,NA,19.7,1.93,10.21,NA,NA,74.39,NA,13.52,23.3,42,38,20
22,meng_6,Wetland,China,Asia,120.684,29.755,18,1461,67.99,NA,5.05,NA,19.5,1.87,10.43,NA,NA,79.38,NA,13.58,21.97,42,38,20
22,meng_7,Wetland,China,Asia,120.684,29.755,18,1461,101.91,NA,6.33,NA,21.62,2.01,10.76,NA,NA,125.6,NA,11.4,21.88,42,38,20
22,meng_8,Wetland,China,Asia,120.684,29.755,18,1461,85.98,NA,6.1,NA,21,2.05,10.24,NA,NA,96.63,NA,11.07,32.39,42,38,20
22,meng_9,Wetland,China,Asia,120.684,29.755,18,1461,82.69,NA,6.35,NA,21.36,2.13,10.03,NA,NA,102.81,NA,10.39,25.67,42,38,20
22,meng_10,Wetland,China,Asia,119.651,29.084,17.6,1476.5,65.85,NA,5.57,NA,10.71,1.17,9.16,NA,NA,39.24,NA,7.82,24.46,43,39,18
22,meng_11,Wetland,China,Asia,119.651,29.084,17.6,1476.5,51.98,NA,5.6,NA,11.4,1.14,10,NA,NA,26.83,NA,8.52,22.26,43,39,18
22,meng_12,Wetland,China,Asia,119.651,29.084,17.6,1476.5,51,NA,5.55,NA,10.76,1.23,8.74,NA,NA,31,NA,9.87,25.33,43,39,18
22,meng_13,Wetland,China,Asia,119.651,29.084,17.6,1476.5,46.07,NA,5.7,NA,10.46,1.33,7.86,NA,NA,31.76,NA,10.41,29.07,43,39,18
22,meng_14,Wetland,China,Asia,119.651,29.084,17.6,1476.5,47.37,NA,5.73,NA,10.85,1.39,7.81,NA,NA,38.38,NA,11.94,21.1,43,39,18
22,meng_15,Wetland,China,Asia,119.651,29.084,17.6,1476.5,44.76,NA,5.77,NA,11.18,1.26,8.87,NA,NA,44.39,NA,16.5,19.46,43,39,18
22,meng_16,Wetland,China,Asia,119.651,29.084,17.6,1476.5,66.86,NA,5.76,NA,11.47,1.38,8.32,NA,NA,35.78,NA,8.22,23.94,43,39,18
22,meng_17,Wetland,China,Asia,119.651,29.084,17.6,1476.5,65.09,NA,5.52,NA,10.3,1.23,8.38,NA,NA,32.8,NA,10.94,16.62,43,39,18
22,meng_18,Wetland,China,Asia,119.651,29.084,17.6,1476.5,68.64,NA,5.64,NA,10.92,1.26,8.67,NA,NA,23.13,NA,9.31,20.3,43,39,18
22,meng_19,Wetland,China,Asia,112.3,28.117,16.8,1358.3,95.19,NA,6.47,NA,20.6,1.9,10.84,NA,NA,2.42,NA,30.8,28.6,19,68,13
22,meng_20,Wetland,China,Asia,112.3,28.117,16.8,1358.3,109.72,NA,6.4,NA,21.12,2.05,10.3,NA,NA,3.04,NA,29.17,30.44,19,68,13
22,meng_21,Wetland,China,Asia,112.3,28.117,16.8,1358.3,102.46,NA,6.54,NA,20.08,1.75,11.47,NA,NA,1.8,NA,32.43,26.76,19,68,13
22,meng_22,Wetland,China,Asia,112.3,28.117,16.8,1358.3,86.72,NA,6.07,NA,19.4,1.98,9.8,NA,NA,7.83,NA,36.9,30.2,19,68,13
22,meng_23,Wetland,China,Asia,112.3,28.117,16.8,1358.3,79.19,NA,6.03,NA,19.8,2.42,8.18,NA,NA,8.23,NA,36.22,32.31,19,68,13
